Image Filename,coordinates,Term,Encoded-Term
Image_971.jpg,"736,1441,1356,2118,",Harp (3285),42
Image_1729.jpg,"317,130,400,189,",Portative organ (2267),68
Image_3012.jpg,"223,142,258,169,",Drum (2585),27
Image_4564.jpg,"113,188,197,300,",Barrel drum (2504),5
Image_1582.jpg,"348,1558,648,1990,",Harp (3285),42
Image_828.jpg,"1690,839,2607,1062,",Double flute  (3930),26
Image_4770.jpg,"27,66,43,80,",Cylindrical drum (2532),22
Image_1236.jpg,"233,53,293,160,",Clarinet (3836),14
Image_3715.jpg,"198,164,220,277,",Rebec  (3202),71
Image_5471.jpg,"542,2807,863,3137,",Horn (4118),44
Image_579.jpg,"901,387,1076,777,",Hurdy-gurdy (3305),46
Image_5607.jpg,"-9,-45,2258,1210,",Violin (3573),99
Image_444.jpeg,"1164,571,1351,697,",Side drum (2729),75
Image_3565.jpeg,"245,240,418,341,",Horn (4118),44
Image_3811.jpg,"1006,1490,695,1563,",Lute (3394),54
Image_4994.jpg,"736,224,985,519,",Shawm (4258),74
Image_4675.jpeg,"258,1128,416,1398,",Cornett (3868),19
Image_1976.jpg,"1177,375,1390,678,",End-blown trumpet (6556),33
Image_1426.jpg,"3830,1273,4155,1416,",Flute (3955),36
Image_3311.jpeg,"529,666,581,719,",Harp (3285),42
Image_270.jpeg,"413,535,629,773,",Violin (3573),99
Image_5051.jpg,"100,321,208,383,",Violin (3573),99
Image_4632.jpg,"1348,4544,1937,4741,",Shawm (4258),74
Image_1236.jpg,"265,161,347,271,",Clarinet (3836),14
Image_1723.jpg,"205,777,529,1193,",Harp (3285),42
Image_357.jpg,"2347,1526,3068,1813,",Horn (4118),44
Image_3291.jpeg,"326,197,361,229,",Horn (4118),44
Image_1220.jpg,"533,743,685,834,",End-blown trumpet (6556),33
Image_282.jpeg,"267,212,372,398,",Violoncello (3582),100
Image_2665.jpg,"1207,1020,1355,1318,",Harp (3285),42
Image_2643.jpg,"643,3031,705,3158,",Psaltery (3677),70
Image_4704.jpg,"1145,501,1564,1402,",Harp (3285),42
Image_5114.jpg,"917,3306,1782,4598,",Violoncello (3582),100
Image_4138.jpeg,"459,448,2248,2541,",Theorbo (3473),84
Image_5103.jpg,"1233,2296,1319,2372,",Fiddle (3142),34
Image_5456.jpg,"366,157,406,195,",Clarinet (3836),14
Image_1790.jpg,"2383,3610,2659,3775,",Harp (3285),42
Image_389.jpg,"2874,1429,3063,1620,",Psaltery (3677),70
Image_3715.jpg,"455,6,531,65,",Grand pianoforte (2284),39
Image_3445.jpg,"1713,3208,2404,3916,",Lute (3394),54
Image_2911.jpg,"966,2173,1945,2566,",Organ (2266),62
Image_163.jpg,"2309,718,2573,1122,",Fiddle (3142),34
Image_5510.png,"193,328,229,352,",Lute (3394),54
Image_3159.jpg,"158,145,179,172,",End-blown flute (3940),31
Image_3493.JPEG,"599,1200,778,1334,",Shawm (4258),74
Image_2854.jpeg,"832,894,930,1003,",Fife (3945),35
Image_1556.jpeg,"427,235,864,471,",Tambourine (2746),81
Image_964.jpg,"1474,891,1919,1381,",Panpipe (4024),64
Image_510.png,"471,411,543,438,",Trumpet  (4446),89
Image_3153.jpg,"2909,1345,3106,1559,",Tabor pipe (6689),80
Image_3247.jpeg,"664,407,837,530,",Harp (3285),42
Image_4368.jpg,"39,44,107,159,",Lute (3394),54
Image_2164.png,"434,380,474,414,",Panpipe (4024),64
Image_2404.jpg,"2660,855,2708,901,",Wind instruments (3730),104
Image_2414.jpg,"2315,2858,2575,3007,",Fiddle (3142),34
Image_3610.jpg,"869,618,1185,1153,",Bagpipe (3746),2
Image_3565.jpeg,"491,32,819,145,",Lyre (3501),55
Image_2307.jpg,"1552,590,1929,1076,",Flute (3955),36
Image_3715.jpg,"413,142,456,276,",Kettledrum (2887),48
Image_5334.jpeg,"104,1,278,323,",Virginal (2257),102
Image_658.jpg,"1520,1678,1638,1982,",End-blown trumpet (6556),33
Image_3157.jpg,"223,77,297,186,",Trumpet  (4446),89
Image_4452.jpg,"1098,1629,1340,1924,",Violin (3573),99
Image_4675.jpeg,"189,1144,264,1181,",Shawm (4258),74
Image_4661.jpg,"1881,3057,2103,3260,",Panpipe (4024),64
Image_60.jpg,"763,1395,1192,1943,",Lyre (3501),55
Image_1342.jpg,"601,1364,854,1836,",Wind instruments (3730),104
Image_2748.jpeg,"485,1,598,251,",Recorder (4039),72
Image_2379.jpg,"3031,1603,3986,2164,",Natural horn (4126),58
Image_1205.jpg,"1709,775,1856,1013,",Portative organ (2267),68
Image_2120.jpg,"556,3175,668,3318,",Hurdy-gurdy (3305),46
Image_4636.jpg,"319,144,541,339,",Grand pianoforte (2284),39
Image_4997.jpg,"1981,198,2383,851,",Harp (3285),42
Image_83.jpg,"1055,792,1808,1225,",Violin (3573),99
Image_5471.jpg,"1081,3508,1424,3907,",Portative organ (2267),68
Image_3694.jpg,"368,45,562,197,",Violoncello (3582),100
Image_3572.jpg,"394,2352,394,2352,",Fiddle (3142),34
Image_2955.jpg,"576,43,632,233,",Clarinet (3836),14
Image_1426.jpg,"4395,1272,4475,1428,",Harp (3285),42
Image_3468.jpg,"995,2378,1597,2542,",End-blown trumpet (6556),33
Image_334.jpg,"364,197,398,231,",Side drum (2729),75
Image_3565.jpeg,"862,116,1208,356,",Crumhorn (4189),21
Image_3429.jpg,"1330,679,1579,919,",Dulcimer (3644),30
Image_3225.jpg,"895,556,1007,657,",Fiddle (3142),34
Image_3020.jpg,"1223,1100,1367,1318,",Wind instruments (3730),104
Image_5607.jpg,"-9,-45,2258,1210,",Shawm (4258),74
Image_3395.jpeg,"351,350,525,749,",Flute (3955),36
Image_4077.png,"377,259,457,336,",Panpipe (4024),64
Image_4592.jpeg,"82,595,123,636,",Tambourine (2746),81
Image_5660.jpeg,"101,464,161,542,",Aulos (4173),1
Image_894.jpg,"19,-25,3242,1675,",Lute (3394),54
Image_2815.jpg,"115,655,524,1003,",Harp (3285),42
Image_1121.jpg,"245,279,275,301,",Violin (3573),99
Image_2872.jpg,"3236,75,3591,971,",Bagpipe (3746),2
Image_4914.jpg,"282,867,420,1171,",Harp (3285),42
Image_2308.jpg,"2530,266,2961,806,",Lute (3394),54
Image_4099.jpg,"933,3200,887,3303,",Portative organ (2267),68
Image_2113.jpg,"647,263,736,396,",Lute (3394),54
Image_2264.jpg,"205,196,239,248,",Violin (3573),99
Image_4675.jpeg,"165,1272,291,1400,",Positive organ (2268),69
Image_1606.jpeg,"175,45,356,111,",Horn (4118),44
Image_1859.jpeg,"567,50,639,106,",Handbell (2404),41
Image_4675.jpeg,"595,1251,724,1381,",Cornett (3868),19
Image_307.jpg,"-7,771,635,1104,",Tambourine (2746),81
Image_2075.jpeg,"149,318,252,459,",Trumpet  (4446),89
Image_3383.jpg,"410,103,428,146,",Horn (4118),44
Image_2264.jpg,"115,195,139,247,",Bass drum  (2506),6
Image_4798.jpg,"4077,1164,4221,1416,",Side drum (2729),75
Image_3498.jpeg,"32,33,125,123,",Lyre (3501),55
Image_4831.jpg,"899,1009,1447,1392,",Lute (3394),54
Image_1994.jpg,"1230,620,1418,761,",End-blown trumpet (6556),33
Image_1240.jpeg,"234,100,268,154,",Guitar (3237),40
Image_4345.png,"583,397,749,586,",Drum (2585),27
Image_2630.jpg,"297,132,404,264,",Tabor pipe (6689),80
Image_150.jpg,"351,573,537,632,",Transverse flute (4093),85
Image_1924.jpg,"626,298,864,451,",Violoncello (3582),100
Image_5134.jpg,"2614,1251,2972,1633,",Cittern (3106),13
Image_2075.jpeg,"244,366,338,434,",Organ (2266),62
Image_4955.jpg,"993,801,1209,1023,",Tabor pipe (6689),80
Image_5491.jpg,"1826,223,1939,288,",Harp (3285),42
Image_3493.JPEG,"104,997,263,1154,",Cornett (3868),19
Image_5491.jpg,"1476,499,1655,653,",Violin (3573),99
Image_5057.jpg,"1757,2113,1989,2219,",Psaltery (3677),70
Image_509.jpg,"601,94,821,478,",Fiddle (3142),34
Image_476.jpg,"718,295,815,401,",Cylindrical drum (2532),22
Image_1791.jpg,"1072,1512,694,2059,",Flute (3955),36
Image_233.jpeg,"52,1080,271,1485,",Lute (3394),54
Image_1882.jpg,"971,1246,1352,1804,",End-blown trumpet (6556),33
Image_319.jpg,"282,573,469,795,",Shawm (4258),74
Image_985.jpg,"261,667,327,756,",Side drum (2729),75
Image_4005.jpg,"158,151,190,211,",Pipa  (3413),67
Image_5682.jpg,"1431,297,2164,1016,",Psaltery (3677),70
Image_2535.jpg,"408,482,3118,2051,",Lute (3394),54
Image_4689.jpg,"1606,922,2001,1334,",Lyre (3501),55
Image_3259.jpg,"455,462,904,1252,",Flute (3955),36
Image_542.jpg,"933,694,1401,1211,",Lute (3394),54
Image_3578.jpeg,"720,508,753,524,",Tabor pipe (6689),80
Image_3493.JPEG,"457,269,555,352,",Ophicleide (4299),61
Image_3053.jpg,"1704,698,2339,1280,",Natural trumpet (4419),59
Image_1973.jpg,"3405,5390,4178,6038,",Harp (3285),42
Image_258.jpeg,"68,190,1520,2724,",Lute (3394),54
Image_11.jpg,"455,1027,1131,1885,",Rebec  (3202),71
Image_3591.jpg,"43,301,77,388,",Trumpet  (4446),89
Image_689.jpg,"302,287,428,458,",Lyre (3501),55
Image_5510.png,"623,318,665,352,",Psaltery (3677),70
Image_1319.jpg,"1825,1738,2131,2331,",Tambourine (2746),81
Image_3934.jpg,"548,652,577,680,",Wind instruments (3730),104
Image_220.jpg,"103,257,147,312,",Violin (3573),99
Image_3115.jpg,"619,3088,919,3400,",Gittern (3365),38
Image_2753.jpg,"349,135,409,261,",Rebec  (3202),71
Image_658.jpg,"357,1406,453,1507,",Handbell (2404),41
Image_4714.jpg,"1446,1058,1559,1106,",Portative organ (2267),68
Image_3934.jpg,"590,410,615,440,",Carillon  (2387),10
Image_3383.jpg,"473,108,490,156,",Wind instruments (3730),104
Image_5477.png,"356,198,392,228,",Transverse flute (4093),85
Image_2404.jpg,"1940,1036,1989,1077,",Violin (3573),99
Image_169.jpg,"46,200,105,249,",Violoncello (3582),100
Image_5561.png,"216,274,346,405,",Flute (3955),36
Image_1794.jpeg,"108,397,183,516,",Violin (3573),99
Image_3934.jpg,"573,548,573,548,",Lute (3394),54
Image_5428.jpg,"3689,610,4387,1583,",Violoncello (3582),100
Image_4503.jpeg,"70,221,112,260,",End-blown trumpet (6556),33
Image_2404.jpg,"2329,1150,2378,1190,",Kettledrum (2887),48
Image_985.jpg,"1369,411,1425,488,",Fiddle (3142),34
Image_1305.jpg,"1760,2091,1815,2219,",Natural trumpet (4419),59
Image_220.jpg,"127,413,176,471,",Guitar (3237),40
Image_2753.jpg,"432,124,485,253,",Kithara (4940),51
Image_4406.jpg,"190,90,233,190,",Violin (3573),99
Image_3544.jpg,"404,1468,955,1921,",Oboe (4232),60
Image_3238.jpg,"2824,1905,3197,2152,",Lute (3394),54
Image_336.jpg,"633,745,705,783,",Hurdy-gurdy (3305),46
Image_951.jpg,"1193,1007,1873,1200,",Violin (3573),99
Image_4564.jpg,"124,106,167,148,",Percussion instruments (2370),65
Image_150.jpg,"351,573,537,632,",Tambourine (2746),81
Image_4922.jpg,"765,27,1500,527,",Pianoforte (2299),66
Image_4685.jpg,"2027,1989,2164,2090,",Violin (3573),99
Image_5303.jpg,"455,588,1136,673,",Portative organ (2267),68
Image_4563.jpg,"1563,1544,1743,1923,",Cittern (3106),13
Image_861.jpg,"2208,1194,2886,1443,",Harp (3285),42
Image_470.jpg,"2041,1831,2469,2699,",Lute (3394),54
Image_2333.jpeg,"169,299,400,493,",Recorder (4039),72
Image_150.jpg,"1180,675,1348,919,",Shawm (4258),74
Image_3948.jpg,"164,2519,321,2744,",Handbell (2404),41
Image_2404.jpg,"1513,783,1479,1080,",Bassoon  (3795),7
Image_4798.jpg,"2339,339,2618,835,",Shawm (4258),74
Image_1220.jpg,"181,834,404,1146,",Tambourine (2746),81
Image_1329.jpg,"671,1531,1093,2015,",Horn (4118),44
Image_412.jpg,"668,1739,963,2196,",Violoncello (3582),100
Image_4632.jpg,"737,4986,1326,5175,",Harp (3285),42
Image_3671.jpeg,"1146,1412,1313,1526,",Rebec  (3202),71
Image_5510.png,"637,326,661,346,",Harp (3285),42
Image_3565.jpeg,"953,69,1240,268,",Lyre (3501),55
Image_4983.jpg,"2719,1339,3071,2332,",Organ (2266),62
Image_467.jpg,"7,487,365,651,",Lute (3394),54
Image_5498.jpg,"42,2475,560,2843,",Side drum (2729),75
Image_3855.jpg,"2360,1005,2491,1065,",Wind instruments (3730),104
Image_4112.jpg,"-4,-2,209,827,",End-blown trumpet (6556),33
Image_329.jpg,"1078,23,5343,3398,",Organ (2266),62
Image_4005.jpg,"135,156,176,226,",Tanbur (3466),82
Image_3565.jpeg,"1202,148,1507,291,",Horn (4118),44
Image_367.jpg,"669,132,992,531,",Portative organ (2267),68
Image_4611.jpeg,"537,945,843,1013,",Cymbals (2451),23
Image_1606.jpeg,"154,23,299,115,",Transverse flute (4093),85
Image_91.jpeg,"1204,237,1370,381,",Flute (3955),36
Image_5304.jpg,"798,796,1017,901,",Harp (3285),42
Image_4632.jpg,"1401,4804,2068,5089,",Lute (3394),54
Image_2835.jpeg,"109,212,143,240,",End-blown trumpet (6556),33
Image_3578.jpeg,"186,542,233,556,",Harp (3285),42
Image_2327.jpg,"812,352,906,454,",Harpsichord (2251),43
Image_2140.JPG,"482,2314,696,2532,",Psaltery (3677),70
Image_4262.jpg,"264,2169,684,2830,",Positive organ (2268),69
Image_4440.jpeg,"1208,675,1297,769,",Lute (3394),54
Image_4107.jpg,"371,114,689,657,",Fiddle (3142),34
Image_4180.jpeg,"343,176,398,236,",Bagpipe (3746),2
Image_306.jpg,"1281,1445,2036,1823,",Shawm (4258),74
Image_4184.jpg,"2602,605,2737,801,",End-blown trumpet (6556),33
Image_433.jpg,"1670,949,1813,1171,",Rebec  (3202),71
Image_5660.jpeg,"368,373,432,467,",Portative organ (2267),68
Image_985.jpg,"261,667,327,756,",Lute (3394),54
Image_5491.jpg,"1646,611,1763,692,",Kettledrum (2887),48
Image_2116.jpeg,"130,102,52,151,",Recorder (4039),72
Image_3992.jpg,"1015,549,2547,1889,",Harpsichord (2251),43
Image_2120.jpg,"2640,2878,2701,3083,",Flute (3955),36
Image_220.jpg,"279,361,320,408,",Trumpet marine (3519),90
Image_1502.jpeg,"1399,846,1812,1011,",Percussion instruments (2370),65
Image_2053.jpg,"869,2512,1067,2947,",Lute (3394),54
Image_4005.jpg,"186,235,207,288,",Dulcimer (3644),30
Image_292.jpg,"1816,1187,1981,1299,",Fiddle (3142),34
Image_3948.jpg,"3363,2282,3568,2731,",Lute (3394),54
Image_4894.jpg,"1006,1164,1190,1246,",Horn (4118),44
Image_669.jpeg,"380,225,424,298,",Bagpipe (3746),2
Image_664.jpg,"1389,1299,2433,1721,",Lute (3394),54
Image_4005.jpg,"30,377,63,401,",Cymbals (2451),23
Image_3248.jpeg,"315,197,346,215,",Bassoon  (3795),7
Image_590.jpg,"3383,1568,3698,1930,",Duct flute (3932),28
Image_2707.jpg,"443,401,2026,668,",Hurdy-gurdy (3305),46
Image_4111.jpg,"1675,827,2121,1082,",Keyboard instruments (2230),49
Image_3112.jpeg,"70,193,109,248,",Bagpipe (3746),2
Image_3248.jpeg,"315,197,346,215,",Violin (3573),99
Image_2140.JPG,"1465,1923,1803,2095,",Lute (3394),54
Image_74.jpg,"308,164,325,173,",Trumpet  (4446),89
Image_4989.jpg,"168,37,208,113,",Stringed instruments (3101),78
Image_1658.jpg,"2154,1454,2362,1878,",Lute (3394),54
Image_792.jpg,"3235,638,3449,1271,",Shawm (4258),74
Image_3475.jpg,"1735,2858,2115,3131,",Lute (3394),54
Image_1304.jpeg,"815,750,919,876,",Bagpipe (3746),2
Image_4536.jpg,"769,1857,825,1926,",Horn (4118),44
Image_3811.jpg,"1006,1490,695,1563,",Portative organ (2267),68
Image_5756.jpg,"333,758,439,793,",Lute (3394),54
Image_2280.jpg,"406,253,489,340,",Rebec  (3202),71
Image_658.jpg,"875,407,973,470,",Handbell (2404),41
Image_3383.jpg,"473,108,490,156,",Trombone (4369),88
Image_1032.jpg,"696,2068,1116,2320,",Lute (3394),54
Image_3686.jpg,"965,-11,1713,1761,",Positive organ (2268),69
Image_3135.jpg,"679,1771,782,1987,",Shawm (4258),74
Image_5510.png,"186,523,243,565,",Harp (3285),42
Image_3783.jpeg,"99,149,173,234,",Lute (3394),54
Image_5239.jpg,"925,163,1653,1686,",Horn (4118),44
Image_5125.jpg,"5389,949,5454,1115,",Double bass  (3111),24
Image_2381.jpeg,"470,568,619,1079,",Lute (3394),54
Image_2354.jpg,"3700,1320,3832,1488,",Shawm (4258),74
Image_4070.jpg,"196,434,637,843,",Fiddle (3142),34
Image_5061.jpg,"2271,489,2671,908,",Tambourine (2746),81
Image_5532.jpg,"300,1485,411,1584,",Tabor pipe (6689),80
Image_3153.jpg,"2920,1993,3029,2043,",Portative organ (2267),68
Image_3035.jpg,"1103,1722,1354,1955,",Lute (3394),54
Image_3117.jpg,"1015,1564,2031,2501,",Bagpipe (3746),2
Image_2585.jpeg,"2722,1382,2866,1621,",Shawm (4258),74
Image_5544.jpg,"471,298,534,376,",Lute (3394),54
Image_3198.jpeg,"408,583,433,610,",Portative organ (2267),68
Image_5385.jpeg,"541,338,592,382,",Aulos (4173),1
Image_336.jpg,"530,935,579,968,",Fiddle (3142),34
Image_4989.jpg,"273,99,325,126,",Stringed instruments (3101),78
Image_4262.jpg,"486,1466,723,1796,",Positive organ (2268),69
Image_4798.jpg,"3099,628,3232,774,",Harp (3285),42
Image_5537.jpg,"1048,1355,1475,1679,",Harp (3285),42
Image_658.jpg,"1286,1871,1466,2066,",End-blown trumpet (6556),33
Image_5564.png,"464,381,530,452,",Fiddle (3142),34
Image_3115.jpg,"619,3088,919,3400,",Lute (3394),54
Image_1529.jpg,"-1,511,51,572,",Bagpipe (3746),2
Image_2120.jpg,"1569,3508,1733,3619,",Fiddle (3142),34
Image_658.jpg,"762,704,870,784,",Fiddle (3142),34
Image_828.jpg,"1479,1218,1653,1469,",Tambourine (2746),81
Image_3140.jpg,"2204,1891,2394,2006,",Horn (4118),44
Image_5673.jpg,"459,855,797,1074,",Shawm (4258),74
Image_4104.jpg,"260,1665,611,1799,",Violoncello (3582),100
Image_111.jpg,"1996,1873,2587,3515,",Lute (3394),54
Image_4999.jpg,"673,950,810,1131,",Violin (3573),99
Image_49.jpg,"660,2147,883,2274,",Lute (3394),54
Image_4001.jpg,"4108,444,4997,2455,",Viola da gamba (3604),98
Image_1883.jpeg,"390,149,595,261,",Harp (3285),42
Image_3247.jpeg,"305,597,452,700,",Aulos (4173),1
Image_2418.jpg,"465,403,540,609,",Harp (3285),42
Image_4434.jpg,"233,60,356,96,",Upright pianoforte (2311),92
Image_4944.jpg,"299,332,626,699,",Drum (2585),27
Image_2565.jpg,"2044,1304,2176,1422,",Side drum (2729),75
Image_691.jpeg,"22,28,73,96,",Fiddle (3142),34
Image_4099.jpg,"245,2636,349,2902,",Harp (3285),42
Image_950.jpg,"114,927,2062,2731,",Aulos (4173),1
Image_5056.jpg,"431,893,571,939,",Viola da gamba (3604),98
Image_4798.jpg,"3811,757,3949,953,",Tambourine (2746),81
Image_2741.jpg,"574,264,691,333,",Guitar (3237),40
Image_5505.jpg,"134,6,362,292,",Trumpet  (4446),89
Image_4033.jpg,"895,923,1064,1194,",Violin (3573),99
Image_1224.jpg,"1821,1069,2757,1431,",Lute (3394),54
Image_2585.jpeg,"2661,1571,2745,1677,",End-blown flute (3940),31
Image_4342.jpg,"1175,486,1459,615,",Theorbo (3473),84
Image_3493.JPEG,"239,318,349,441,",Ophicleide (4299),61
Image_2404.jpg,"1990,1130,2046,1169,",Horn (4118),44
Image_1292.jpg,"1275,755,1339,875,",Portative organ (2267),68
Image_4661.jpg,"1922,1469,2233,1746,",End-blown trumpet (6556),33
Image_1584.jpg,"2093,1114,2296,1360,",Slide trumpet (4443),76
Image_3244.jpg,"105,447,152,525,",Triangle (3005),87
Image_134.jpeg,"280,239,338,300,",Hurdy-gurdy (3305),46
Image_5434.jpeg,"275,264,466,328,",Stringed instruments (3101),78
Image_2842.jpg,"2416,710,2827,1255,",Tambourine (2746),81
Image_4923.jpg,"1298,1668,1498,1826,",Horn (4118),44
Image_637.jpg,"2609,1129,2798,1446,",Portative organ (2267),68
Image_3370.jpg,"3044,1276,3485,2241,",Bagpipe (3746),2
Image_2001.jpg,"320,1583,538,1913,",Harp (3285),42
Image_3651.jpg,"83,85,214,142,",Organ (2266),62
Image_996.jpg,"1320,1023,1617,1300,",Cittern (3106),13
Image_1631.jpg,"55,3,128,34,",Panpipe (4024),64
Image_5536.jpg,"562,332,1871,613,",Recorder (4039),72
Image_2795.jpg,"1461,287,1528,360,",Lute (3394),54
Image_5477.png,"559,85,632,141,",Harp (3285),42
Image_1781.jpeg,"141,133,270,231,",Lute (3394),54
Image_479.jpg,"913,1739,913,1739,",Gittern (3365),38
Image_2404.jpg,"1799,1194,1846,1242,",Violin (3573),99
Image_465.jpg,"123,290,272,427,",Shawm (4258),74
Image_5157.jpg,"422,302,531,401,",Double bass  (3111),24
Image_3811.jpg,"918,1170,1008,1278,",End-blown trumpet (6556),33
Image_3565.jpeg,"2391,97,2608,269,",Violin (3573),99
Image_3934.jpg,"192,653,220,685,",Fiddle (3142),34
Image_4798.jpg,"3099,628,3232,774,",Tabor pipe (6689),80
Image_3934.jpg,"342,367,370,392,",Nakers (2893),57
Image_5728.jpg,"1072,3036,1227,3292,",Organ (2266),62
Image_4850.jpeg,"149,143,207,166,",Pipa  (3413),67
Image_708.jpg,"621,187,845,365,",Lute (3394),54
Image_1789.jpg,"1427,2465,2095,3012,",Organ (2266),62
Image_4802.jpg,"3015,1899,3188,2016,",Wind instruments (3730),104
Image_1502.jpeg,"1279,465,1637,689,",Aulos (4173),1
Image_5394.png,"388,329,414,358,",Portative organ (2267),68
Image_1973.jpg,"3391,4478,4436,5042,",Psaltery (3677),70
Image_5057.jpg,"1757,2113,1989,2219,",Fiddle (3142),34
Image_3383.jpg,"442,104,457,153,",Trombone (4369),88
Image_4310.jpg,"968,1540,1031,1591,",Harp (3285),42
Image_5103.jpg,"2643,2356,2739,2454,",Psaltery (3677),70
Image_5052.jpg,"134,1622,380,1790,",End-blown trumpet (6556),33
Image_1521.jpg,"915,241,1094,422,",Double bass  (3111),24
Image_658.jpg,"976,432,1025,512,",Sackbut  (4364),73
Image_1610.jpeg,"429,245,759,386,",Trumpet  (4446),89
Image_2231.jpg,"1301,387,2593,1797,",Bagpipe (3746),2
Image_3391.jpg,"1896,1028,2712,1950,",Gittern (3365),38
Image_169.jpg,"154,310,190,358,",Bagpipe (3746),2
Image_757.jpg,"1608,1606,1857,1441,",Harp (3285),42
Image_1292.jpg,"1080,1019,1167,1111,",Portative organ (2267),68
Image_1584.jpg,"234,1166,352,1390,",Horn (4118),44
Image_2454.jpg,"393,179,431,215,",Frame drum (2598),37
Image_3720.jpeg,"209,349,225,362,",Sackbut  (4364),73
Image_3580.jpg,"143,450,315,508,",Wind instruments (3730),104
Image_5728.jpg,"4778,1584,5698,1869,",Lyre (3501),55
Image_437.jpg,"3745,1783,3869,1862,",Psaltery (3677),70
Image_4609.jpg,"315,438,466,594,",Rebec  (3202),71
Image_3782.jpg,"1101,1492,1453,1641,",Bell (2381),8
Image_2829.jpeg,"230,735,279,782,",End-blown trumpet (6556),33
Image_990.jpg,"1246,1292,1665,1812,",Clavicytherium  (2244),16
Image_2695.jpeg,"52,810,215,1028,",Shawm (4258),74
Image_3380.jpg,"333,407,553,852,",Violin (3573),99
Image_336.jpg,"369,592,390,626,",Recorder (4039),72
Image_3403.jpg,"2059,341,2148,415,",Horn (4118),44
Image_5123.jpg,"998,414,1277,1092,",Trumpet  (4446),89
Image_3486.jpg,"1436,1126,1645,1480,",Lute (3394),54
Image_2640.jpg,"303,189,433,459,",Violin (3573),99
Image_3374.jpg,"317,1216,506,1391,",Lute (3394),54
Image_2017.jpeg,"328,128,427,247,",Cymbals (2451),23
Image_3359.jpg,"1683,1773,1800,1932,",Psaltery (3677),70
Image_964.jpg,"1679,840,1422,1669,",Tambourine (2746),81
Image_3578.jpeg,"186,542,233,556,",Wind instruments (3730),104
Image_3383.jpg,"241,106,259,255,",Hunting horn (4138),45
Image_1787.jpg,"1617,993,1893,1185,",End-blown trumpet (6556),33
Image_4995.jpg,"1407,1697,1451,1755,",Lute (3394),54
Image_658.jpg,"941,2007,1011,2195,",Zither (3729),105
Image_628.jpg,"209,80,259,184,",Transverse flute (4093),85
Image_5266.jpg,"1433,2910,1523,3086,",Panpipe (4024),64
Image_925.jpg,"2946,1998,3179,2326,",Fiddle (3142),34
Image_233.jpeg,"697,68,1063,330,",Flute (3955),36
Image_5756.jpg,"466,494,528,665,",Horn (4118),44
Image_465.jpg,"123,290,272,427,",Lute (3394),54
Image_3243.jpg,"586,1327,1020,2677,",Harp (3285),42
