,Image Filename,coordinates,Term
33478,Image_3565.jpeg,"581,322,728,762,",Horn (4118)
33479,Image_3565.jpeg,"581,322,728,762,",Bell (2381)
33480,Image_3565.jpeg,"581,322,728,762,",Lyre (3501)
33481,Image_3565.jpeg,"581,322,728,762,",Harp (3285)
33482,Image_3565.jpeg,"581,322,728,762,",Crumhorn (4189)
33483,Image_3565.jpeg,"581,322,728,762,",Lira da braccio (3181)
33484,Image_3565.jpeg,"581,322,728,762,",Rebec  (3202)
33485,Image_3565.jpeg,"581,322,728,762,",Drum (2585)
33486,Image_3565.jpeg,"581,322,728,762,",Sackbut  (4364)
33487,Image_3565.jpeg,"581,322,728,762,",Harpsichord (2251)
33488,Image_3565.jpeg,"581,322,728,762,",Recorder (4039)
33489,Image_3565.jpeg,"581,322,728,762,",Transverse flute (4093)
33490,Image_3565.jpeg,"581,322,728,762,",
33491,Image_3565.jpeg,"491,32,819,145,",Viola da gamba (3604)
33492,Image_3565.jpeg,"491,32,819,145,",Shawm (4258)
33493,Image_3565.jpeg,"491,32,819,145,",Trumpet  (4446)
33494,Image_3565.jpeg,"491,32,819,145,",Cornet (3860)
33495,Image_3565.jpeg,"491,32,819,145,",Kit (3571)
33496,Image_3565.jpeg,"491,32,819,145,",Violin (3573)
33497,Image_3565.jpeg,"491,32,819,145,",Lute (3394)
33498,Image_3565.jpeg,"491,32,819,145,",Horn (4118)
33499,Image_3565.jpeg,"491,32,819,145,",Bell (2381)
33500,Image_3565.jpeg,"491,32,819,145,",Lyre (3501)
33501,Image_3565.jpeg,"491,32,819,145,",Harp (3285)
33502,Image_3565.jpeg,"491,32,819,145,",Crumhorn (4189)
33503,Image_3565.jpeg,"491,32,819,145,",Lira da braccio (3181)
33504,Image_3565.jpeg,"491,32,819,145,",Rebec  (3202)
33505,Image_3565.jpeg,"491,32,819,145,",Drum (2585)
33506,Image_3565.jpeg,"491,32,819,145,",Sackbut  (4364)
33507,Image_3565.jpeg,"491,32,819,145,",Harpsichord (2251)
33508,Image_3565.jpeg,"491,32,819,145,",Recorder (4039)
33509,Image_3565.jpeg,"491,32,819,145,",Transverse flute (4093)
33510,Image_3565.jpeg,"491,32,819,145,",
33511,Image_3565.jpeg,"201,169,579,826,",Viola da gamba (3604)
33512,Image_3565.jpeg,"201,169,579,826,",Shawm (4258)
33513,Image_3565.jpeg,"201,169,579,826,",Trumpet  (4446)
33514,Image_3565.jpeg,"201,169,579,826,",Cornet (3860)
33515,Image_3565.jpeg,"201,169,579,826,",Kit (3571)
33516,Image_3565.jpeg,"201,169,579,826,",Violin (3573)
33517,Image_3565.jpeg,"201,169,579,826,",Lute (3394)
33518,Image_3565.jpeg,"201,169,579,826,",Horn (4118)
33519,Image_3565.jpeg,"201,169,579,826,",Bell (2381)
33520,Image_3565.jpeg,"201,169,579,826,",Lyre (3501)
33521,Image_3565.jpeg,"201,169,579,826,",Harp (3285)
33522,Image_3565.jpeg,"201,169,579,826,",Crumhorn (4189)
33523,Image_3565.jpeg,"201,169,579,826,",Lira da braccio (3181)
33524,Image_3565.jpeg,"201,169,579,826,",Rebec  (3202)
33525,Image_3565.jpeg,"201,169,579,826,",Drum (2585)
33526,Image_3565.jpeg,"201,169,579,826,",Sackbut  (4364)
33527,Image_3565.jpeg,"201,169,579,826,",Harpsichord (2251)
33528,Image_3565.jpeg,"201,169,579,826,",Recorder (4039)
33529,Image_3565.jpeg,"201,169,579,826,",Transverse flute (4093)
33530,Image_3565.jpeg,"201,169,579,826,",
33531,Image_3565.jpeg,"245,240,418,341,",Viola da gamba (3604)
33532,Image_3565.jpeg,"245,240,418,341,",Shawm (4258)
33533,Image_3565.jpeg,"245,240,418,341,",Trumpet  (4446)
33534,Image_3565.jpeg,"245,240,418,341,",Cornet (3860)
33535,Image_3565.jpeg,"245,240,418,341,",Kit (3571)
33536,Image_3565.jpeg,"245,240,418,341,",Violin (3573)
33537,Image_3565.jpeg,"245,240,418,341,",Lute (3394)
33538,Image_3565.jpeg,"245,240,418,341,",Horn (4118)
33539,Image_3565.jpeg,"245,240,418,341,",Bell (2381)
33540,Image_3565.jpeg,"245,240,418,341,",Lyre (3501)
33541,Image_3565.jpeg,"245,240,418,341,",Harp (3285)
33542,Image_3565.jpeg,"245,240,418,341,",Crumhorn (4189)
33543,Image_3565.jpeg,"245,240,418,341,",Lira da braccio (3181)
33544,Image_3565.jpeg,"245,240,418,341,",Rebec  (3202)
33545,Image_3565.jpeg,"245,240,418,341,",Drum (2585)
33546,Image_3565.jpeg,"245,240,418,341,",Sackbut  (4364)
33547,Image_3565.jpeg,"245,240,418,341,",Harpsichord (2251)
33548,Image_3565.jpeg,"245,240,418,341,",Recorder (4039)
33549,Image_3565.jpeg,"245,240,418,341,",Transverse flute (4093)
33550,Image_3565.jpeg,"245,240,418,341,",
33551,Image_3565.jpeg,"58,270,372,671,",Viola da gamba (3604)
33552,Image_3565.jpeg,"58,270,372,671,",Shawm (4258)
33553,Image_3565.jpeg,"58,270,372,671,",Trumpet  (4446)
33554,Image_3565.jpeg,"58,270,372,671,",Cornet (3860)
33555,Image_3565.jpeg,"58,270,372,671,",Kit (3571)
33556,Image_3565.jpeg,"58,270,372,671,",Violin (3573)
33557,Image_3565.jpeg,"58,270,372,671,",Lute (3394)
33558,Image_3565.jpeg,"58,270,372,671,",Horn (4118)
33559,Image_3565.jpeg,"58,270,372,671,",Bell (2381)
33560,Image_3565.jpeg,"58,270,372,671,",Lyre (3501)
33561,Image_3565.jpeg,"58,270,372,671,",Harp (3285)
33562,Image_3565.jpeg,"58,270,372,671,",Crumhorn (4189)
33563,Image_3565.jpeg,"58,270,372,671,",Lira da braccio (3181)
33564,Image_3565.jpeg,"58,270,372,671,",Rebec  (3202)
33565,Image_3565.jpeg,"58,270,372,671,",Drum (2585)
33566,Image_3565.jpeg,"58,270,372,671,",Sackbut  (4364)
33567,Image_3565.jpeg,"58,270,372,671,",Harpsichord (2251)
33568,Image_3565.jpeg,"58,270,372,671,",Recorder (4039)
33569,Image_3565.jpeg,"58,270,372,671,",Transverse flute (4093)
33570,Image_3565.jpeg,"58,270,372,671,",
33571,Image_3565.jpeg,"8,55,449,379,",Viola da gamba (3604)
33572,Image_3565.jpeg,"8,55,449,379,",Shawm (4258)
33573,Image_3565.jpeg,"8,55,449,379,",Trumpet  (4446)
33574,Image_3565.jpeg,"8,55,449,379,",Cornet (3860)
33575,Image_3565.jpeg,"8,55,449,379,",Kit (3571)
33576,Image_3565.jpeg,"8,55,449,379,",Violin (3573)
33577,Image_3565.jpeg,"8,55,449,379,",Lute (3394)
33578,Image_3565.jpeg,"8,55,449,379,",Horn (4118)
33579,Image_3565.jpeg,"8,55,449,379,",Bell (2381)
33580,Image_3565.jpeg,"8,55,449,379,",Lyre (3501)
33581,Image_3565.jpeg,"8,55,449,379,",Harp (3285)
33582,Image_3565.jpeg,"8,55,449,379,",Crumhorn (4189)
33583,Image_3565.jpeg,"8,55,449,379,",Lira da braccio (3181)
33584,Image_3565.jpeg,"8,55,449,379,",Rebec  (3202)
33585,Image_3565.jpeg,"8,55,449,379,",Drum (2585)
33586,Image_3565.jpeg,"8,55,449,379,",Sackbut  (4364)
33587,Image_3565.jpeg,"8,55,449,379,",Harpsichord (2251)
33588,Image_3565.jpeg,"8,55,449,379,",Recorder (4039)
33589,Image_3565.jpeg,"8,55,449,379,",Transverse flute (4093)
33590,Image_3565.jpeg,"8,55,449,379,",
33591,Image_3565.jpeg,"5,399,296,978,",Viola da gamba (3604)
33592,Image_3565.jpeg,"5,399,296,978,",Shawm (4258)
33593,Image_3565.jpeg,"5,399,296,978,",Trumpet  (4446)
33594,Image_3565.jpeg,"5,399,296,978,",Cornet (3860)
33595,Image_3565.jpeg,"5,399,296,978,",Kit (3571)
33596,Image_3565.jpeg,"5,399,296,978,",Violin (3573)
33597,Image_3565.jpeg,"5,399,296,978,",Lute (3394)
33598,Image_3565.jpeg,"5,399,296,978,",Horn (4118)
33599,Image_3565.jpeg,"5,399,296,978,",Bell (2381)
33600,Image_3565.jpeg,"5,399,296,978,",Lyre (3501)
33601,Image_3565.jpeg,"5,399,296,978,",Harp (3285)
33602,Image_3565.jpeg,"5,399,296,978,",Crumhorn (4189)
33603,Image_3565.jpeg,"5,399,296,978,",Lira da braccio (3181)
33604,Image_3565.jpeg,"5,399,296,978,",Rebec  (3202)
33605,Image_3565.jpeg,"5,399,296,978,",Drum (2585)
33606,Image_3565.jpeg,"5,399,296,978,",Sackbut  (4364)
33607,Image_3565.jpeg,"5,399,296,978,",Harpsichord (2251)
33608,Image_3565.jpeg,"5,399,296,978,",Recorder (4039)
33609,Image_3565.jpeg,"5,399,296,978,",Transverse flute (4093)
33610,Image_3565.jpeg,"5,399,296,978,",
33611,Image_3565.jpeg,"499,1136,535,1181,",Viola da gamba (3604)
33612,Image_3565.jpeg,"499,1136,535,1181,",Shawm (4258)
33613,Image_3565.jpeg,"499,1136,535,1181,",Trumpet  (4446)
33614,Image_3565.jpeg,"499,1136,535,1181,",Cornet (3860)
33615,Image_3565.jpeg,"499,1136,535,1181,",Kit (3571)
33616,Image_3565.jpeg,"499,1136,535,1181,",Violin (3573)
33617,Image_3565.jpeg,"499,1136,535,1181,",Lute (3394)
33618,Image_3565.jpeg,"499,1136,535,1181,",Horn (4118)
33619,Image_3565.jpeg,"499,1136,535,1181,",Bell (2381)
33620,Image_3565.jpeg,"499,1136,535,1181,",Lyre (3501)
33621,Image_3565.jpeg,"499,1136,535,1181,",Harp (3285)
33622,Image_3565.jpeg,"499,1136,535,1181,",Crumhorn (4189)
33623,Image_3565.jpeg,"499,1136,535,1181,",Lira da braccio (3181)
33624,Image_3565.jpeg,"499,1136,535,1181,",Rebec  (3202)
33625,Image_3565.jpeg,"499,1136,535,1181,",Drum (2585)
33626,Image_3565.jpeg,"499,1136,535,1181,",Sackbut  (4364)
33627,Image_3565.jpeg,"499,1136,535,1181,",Harpsichord (2251)
33628,Image_3565.jpeg,"499,1136,535,1181,",Recorder (4039)
33629,Image_3565.jpeg,"499,1136,535,1181,",Transverse flute (4093)
33630,Image_3565.jpeg,"499,1136,535,1181,",
33631,Image_3565.jpeg,"554,1126,640,1183,",Viola da gamba (3604)
33632,Image_3565.jpeg,"554,1126,640,1183,",Shawm (4258)
33633,Image_3565.jpeg,"554,1126,640,1183,",Trumpet  (4446)
33634,Image_3565.jpeg,"554,1126,640,1183,",Cornet (3860)
33635,Image_3565.jpeg,"554,1126,640,1183,",Kit (3571)
33636,Image_3565.jpeg,"554,1126,640,1183,",Violin (3573)
33637,Image_3565.jpeg,"554,1126,640,1183,",Lute (3394)
33638,Image_3565.jpeg,"554,1126,640,1183,",Horn (4118)
33639,Image_3565.jpeg,"554,1126,640,1183,",Bell (2381)
33640,Image_3565.jpeg,"554,1126,640,1183,",Lyre (3501)
33641,Image_3565.jpeg,"554,1126,640,1183,",Harp (3285)
33642,Image_3565.jpeg,"554,1126,640,1183,",Crumhorn (4189)
33643,Image_3565.jpeg,"554,1126,640,1183,",Lira da braccio (3181)
33644,Image_3565.jpeg,"554,1126,640,1183,",Rebec  (3202)
33645,Image_3565.jpeg,"554,1126,640,1183,",Drum (2585)
33646,Image_3565.jpeg,"554,1126,640,1183,",Sackbut  (4364)
33647,Image_3565.jpeg,"554,1126,640,1183,",Harpsichord (2251)
33648,Image_3565.jpeg,"554,1126,640,1183,",Recorder (4039)
33649,Image_3565.jpeg,"554,1126,640,1183,",Transverse flute (4093)
33650,Image_3565.jpeg,"554,1126,640,1183,",
33651,Image_3565.jpeg,"451,1087,541,1157,",Viola da gamba (3604)
33652,Image_3565.jpeg,"451,1087,541,1157,",Shawm (4258)
33653,Image_3565.jpeg,"451,1087,541,1157,",Trumpet  (4446)
33654,Image_3565.jpeg,"451,1087,541,1157,",Cornet (3860)
33655,Image_3565.jpeg,"451,1087,541,1157,",Kit (3571)
33656,Image_3565.jpeg,"451,1087,541,1157,",Violin (3573)
33657,Image_3565.jpeg,"451,1087,541,1157,",Lute (3394)
33658,Image_3565.jpeg,"451,1087,541,1157,",Horn (4118)
33659,Image_3565.jpeg,"451,1087,541,1157,",Bell (2381)
33660,Image_3565.jpeg,"451,1087,541,1157,",Lyre (3501)
33661,Image_3565.jpeg,"451,1087,541,1157,",Harp (3285)
33662,Image_3565.jpeg,"451,1087,541,1157,",Crumhorn (4189)
33663,Image_3565.jpeg,"451,1087,541,1157,",Lira da braccio (3181)
33664,Image_3565.jpeg,"451,1087,541,1157,",Rebec  (3202)
33665,Image_3565.jpeg,"451,1087,541,1157,",Drum (2585)
33666,Image_3565.jpeg,"451,1087,541,1157,",Sackbut  (4364)
33667,Image_3565.jpeg,"451,1087,541,1157,",Harpsichord (2251)
33668,Image_3565.jpeg,"451,1087,541,1157,",Recorder (4039)
33669,Image_3565.jpeg,"451,1087,541,1157,",Transverse flute (4093)
33670,Image_3565.jpeg,"451,1087,541,1157,",
33671,Image_3565.jpeg,"444,1034,515,1087,",Viola da gamba (3604)
33672,Image_3565.jpeg,"444,1034,515,1087,",Shawm (4258)
33673,Image_3565.jpeg,"444,1034,515,1087,",Trumpet  (4446)
33674,Image_3565.jpeg,"444,1034,515,1087,",Cornet (3860)
33675,Image_3565.jpeg,"444,1034,515,1087,",Kit (3571)
33676,Image_3565.jpeg,"444,1034,515,1087,",Violin (3573)
33677,Image_3565.jpeg,"444,1034,515,1087,",Lute (3394)
33678,Image_3565.jpeg,"444,1034,515,1087,",Horn (4118)
33679,Image_3565.jpeg,"444,1034,515,1087,",Bell (2381)
33680,Image_3565.jpeg,"444,1034,515,1087,",Lyre (3501)
33681,Image_3565.jpeg,"444,1034,515,1087,",Harp (3285)
33682,Image_3565.jpeg,"444,1034,515,1087,",Crumhorn (4189)
33683,Image_3565.jpeg,"444,1034,515,1087,",Lira da braccio (3181)
33684,Image_3565.jpeg,"444,1034,515,1087,",Rebec  (3202)
33685,Image_3565.jpeg,"444,1034,515,1087,",Drum (2585)
33686,Image_3565.jpeg,"444,1034,515,1087,",Sackbut  (4364)
33687,Image_3565.jpeg,"444,1034,515,1087,",Harpsichord (2251)
33688,Image_3565.jpeg,"444,1034,515,1087,",Recorder (4039)
33689,Image_3565.jpeg,"444,1034,515,1087,",Transverse flute (4093)
33690,Image_3565.jpeg,"444,1034,515,1087,",
33691,Image_3565.jpeg,"361,990,446,1187,",Viola da gamba (3604)
33692,Image_3565.jpeg,"361,990,446,1187,",Shawm (4258)
33693,Image_3565.jpeg,"361,990,446,1187,",Trumpet  (4446)
33694,Image_3565.jpeg,"361,990,446,1187,",Cornet (3860)
33695,Image_3565.jpeg,"361,990,446,1187,",Kit (3571)
33696,Image_3565.jpeg,"361,990,446,1187,",Violin (3573)
33697,Image_3565.jpeg,"361,990,446,1187,",Lute (3394)
33698,Image_3565.jpeg,"361,990,446,1187,",Horn (4118)
33699,Image_3565.jpeg,"361,990,446,1187,",Bell (2381)
33700,Image_3565.jpeg,"361,990,446,1187,",Lyre (3501)
33701,Image_3565.jpeg,"361,990,446,1187,",Harp (3285)
33702,Image_3565.jpeg,"361,990,446,1187,",Crumhorn (4189)
33703,Image_3565.jpeg,"361,990,446,1187,",Lira da braccio (3181)
33704,Image_3565.jpeg,"361,990,446,1187,",Rebec  (3202)
33705,Image_3565.jpeg,"361,990,446,1187,",Drum (2585)
33706,Image_3565.jpeg,"361,990,446,1187,",Sackbut  (4364)
33707,Image_3565.jpeg,"361,990,446,1187,",Harpsichord (2251)
33708,Image_3565.jpeg,"361,990,446,1187,",Recorder (4039)
33709,Image_3565.jpeg,"361,990,446,1187,",Transverse flute (4093)
33710,Image_3565.jpeg,"361,990,446,1187,",
33711,Image_4545.jpeg,"6,293,96,341,",Trumpet  (4446)
33712,Image_407.jpeg,"680,585,988,971,",Colascione (3337)
33713,Image_407.jpeg,"680,585,988,971,",Psaltery (3677)
33714,Image_407.jpeg,"680,585,988,971,",Stringed instruments (3101)
33715,Image_407.jpeg,"559,388,971,585,",Colascione (3337)
33716,Image_407.jpeg,"559,388,971,585,",Psaltery (3677)
33717,Image_407.jpeg,"559,388,971,585,",Stringed instruments (3101)
33718,Image_8.jpeg,"369,89,433,235,",Harpsichord (2251)
33719,Image_8.jpeg,"369,89,433,235,",Harp (3285)
33720,Image_8.jpeg,"369,89,433,235,",Violoncello (3582)
33721,Image_8.jpeg,"369,89,433,235,",
33722,Image_8.jpeg,"353,210,426,315,",Harpsichord (2251)
33723,Image_8.jpeg,"353,210,426,315,",Harp (3285)
33724,Image_8.jpeg,"353,210,426,315,",Violoncello (3582)
33725,Image_8.jpeg,"353,210,426,315,",
33726,Image_8.jpeg,"326,106,401,257,",Harpsichord (2251)
33727,Image_8.jpeg,"326,106,401,257,",Harp (3285)
33728,Image_8.jpeg,"326,106,401,257,",Violoncello (3582)
33729,Image_8.jpeg,"326,106,401,257,",
33730,Image_1885.jpeg,"206,191,345,296,",Viola (3561)
33731,Image_1885.jpeg,"206,191,345,296,",Violoncello (3582)
33732,Image_1885.jpeg,"206,191,345,296,",Violin (3573)
33733,Image_1885.jpeg,"96,56,318,333,",Viola (3561)
33734,Image_1885.jpeg,"96,56,318,333,",Violoncello (3582)
33735,Image_1885.jpeg,"96,56,318,333,",Violin (3573)
33736,Image_1885.jpeg,"98,258,257,329,",Viola (3561)
33737,Image_1885.jpeg,"98,258,257,329,",Violoncello (3582)
33738,Image_1885.jpeg,"98,258,257,329,",Violin (3573)
33739,Image_1885.jpeg,"44,235,225,299,",Viola (3561)
33740,Image_1885.jpeg,"44,235,225,299,",Violoncello (3582)
33741,Image_1885.jpeg,"44,235,225,299,",Violin (3573)
33742,Image_2501.jpeg,"660,321,730,434,",Violin (3573)
33743,Image_2501.jpeg,"660,321,730,434,",Clarinet (3836)
33744,Image_2501.jpeg,"660,321,730,434,",Bassoon  (3795)
33745,Image_2501.jpeg,"660,321,730,434,",Cymbals (2451)
33746,Image_2501.jpeg,"660,321,730,434,","Violin (3573), Bassoon  (3795), Cymbals (2451)"
33747,Image_2501.jpeg,"660,321,730,434,","Violin (3573), Cymbals (2451)"
33748,Image_2501.jpeg,"660,321,730,434,",
33749,Image_2501.jpeg,"599,149,725,441,",Violin (3573)
33750,Image_2501.jpeg,"599,149,725,441,",Clarinet (3836)
33751,Image_2501.jpeg,"599,149,725,441,",Bassoon  (3795)
33752,Image_2501.jpeg,"599,149,725,441,",Cymbals (2451)
33753,Image_2501.jpeg,"599,149,725,441,","Violin (3573), Bassoon  (3795), Cymbals (2451)"
33754,Image_2501.jpeg,"599,149,725,441,","Violin (3573), Cymbals (2451)"
33755,Image_2501.jpeg,"599,149,725,441,",
33756,Image_2501.jpeg,"500,110,583,546,",Violin (3573)
33757,Image_2501.jpeg,"500,110,583,546,",Clarinet (3836)
33758,Image_2501.jpeg,"500,110,583,546,",Bassoon  (3795)
33759,Image_2501.jpeg,"500,110,583,546,",Cymbals (2451)
33760,Image_2501.jpeg,"500,110,583,546,","Violin (3573), Bassoon  (3795), Cymbals (2451)"
33761,Image_2501.jpeg,"500,110,583,546,","Violin (3573), Cymbals (2451)"
33762,Image_2501.jpeg,"500,110,583,546,",
33763,Image_2501.jpeg,"427,429,573,522,",Violin (3573)
33764,Image_2501.jpeg,"427,429,573,522,",Clarinet (3836)
33765,Image_2501.jpeg,"427,429,573,522,",Bassoon  (3795)
33766,Image_2501.jpeg,"427,429,573,522,",Cymbals (2451)
33767,Image_2501.jpeg,"427,429,573,522,","Violin (3573), Bassoon  (3795), Cymbals (2451)"
33768,Image_2501.jpeg,"427,429,573,522,","Violin (3573), Cymbals (2451)"
33769,Image_2501.jpeg,"427,429,573,522,",
33770,Image_254.jpeg,"675,467,971,722,",Lute (3394)
33771,Image_254.jpeg,"675,467,971,722,",Transverse flute (4093)
33772,Image_254.jpeg,"675,467,971,722,",Viola da gamba (3604)
33773,Image_254.jpeg,"675,467,971,722,","Lute (3394), Transverse flute (4093)"
33774,Image_254.jpeg,"675,467,971,722,",Viol (3597)
33775,Image_254.jpeg,"675,467,971,722,",
33776,Image_254.jpeg,"349,799,558,940,",Lute (3394)
33777,Image_254.jpeg,"349,799,558,940,",Transverse flute (4093)
33778,Image_254.jpeg,"349,799,558,940,",Viola da gamba (3604)
33779,Image_254.jpeg,"349,799,558,940,","Lute (3394), Transverse flute (4093)"
33780,Image_254.jpeg,"349,799,558,940,",Viol (3597)
33781,Image_254.jpeg,"349,799,558,940,",
33782,Image_254.jpeg,"295,232,679,844,",Lute (3394)
33783,Image_254.jpeg,"295,232,679,844,",Transverse flute (4093)
33784,Image_254.jpeg,"295,232,679,844,",Viola da gamba (3604)
33785,Image_254.jpeg,"295,232,679,844,","Lute (3394), Transverse flute (4093)"
33786,Image_254.jpeg,"295,232,679,844,",Viol (3597)
33787,Image_254.jpeg,"295,232,679,844,",
33788,Image_270.jpeg,"667,291,916,764,",Harp (3285)
33789,Image_270.jpeg,"667,291,916,764,",Violin (3573)
33790,Image_270.jpeg,"413,535,629,773,",Harp (3285)
33791,Image_270.jpeg,"413,535,629,773,",Violin (3573)
33792,Image_3152.jpeg,"55,308,343,415,",Viola da gamba (3604)
33793,Image_3152.jpeg,"55,308,343,415,",Violin (3573)
33794,Image_3152.jpeg,"258,435,410,588,",Viola da gamba (3604)
33795,Image_3152.jpeg,"258,435,410,588,",Violin (3573)
33796,Image_1140.jpeg,"479,334,632,495,",Cornet (3860)
33797,Image_1140.jpeg,"479,334,632,495,",Bagpipe (3746)
33798,Image_1140.jpeg,"479,334,632,495,",Fiddle (3142)
33799,Image_1140.jpeg,"852,287,1369,794,",Cornet (3860)
33800,Image_1140.jpeg,"852,287,1369,794,",Bagpipe (3746)
33801,Image_1140.jpeg,"852,287,1369,794,",Fiddle (3142)
33802,Image_1140.jpeg,"143,481,427,750,",Cornet (3860)
33803,Image_1140.jpeg,"143,481,427,750,",Bagpipe (3746)
33804,Image_1140.jpeg,"143,481,427,750,",Fiddle (3142)
33805,Image_1203.jpeg,"1121,674,1663,1091,",Recorder (4039)
33806,Image_1203.jpeg,"1121,674,1663,1091,",Lute (3394)
33807,Image_1203.jpeg,"34,689,1139,1191,",Recorder (4039)
33808,Image_1203.jpeg,"34,689,1139,1191,",Lute (3394)
33809,Image_4351.jpeg,"950,802,1214,1149,",Recorder (4039)
33810,Image_4351.jpeg,"950,802,1214,1149,",Lira da braccio (3181)
33811,Image_4351.jpeg,"950,802,1214,1149,",Lute (3394)
33812,Image_4351.jpeg,"990,202,1497,895,",Recorder (4039)
33813,Image_4351.jpeg,"990,202,1497,895,",Lira da braccio (3181)
33814,Image_4351.jpeg,"990,202,1497,895,",Lute (3394)
33815,Image_4351.jpeg,"348,224,1123,714,",Recorder (4039)
33816,Image_4351.jpeg,"348,224,1123,714,",Lira da braccio (3181)
33817,Image_4351.jpeg,"348,224,1123,714,",Lute (3394)
33818,Image_2748.jpeg,"485,1,598,251,",Viola da gamba (3604)
33819,Image_2748.jpeg,"485,1,598,251,",Recorder (4039)
33820,Image_2748.jpeg,"485,1,598,251,",Lute (3394)
33821,Image_2748.jpeg,"445,53,504,164,",Viola da gamba (3604)
33822,Image_2748.jpeg,"445,53,504,164,",Recorder (4039)
33823,Image_2748.jpeg,"445,53,504,164,",Lute (3394)
33824,Image_2748.jpeg,"17,66,258,264,",Viola da gamba (3604)
33825,Image_2748.jpeg,"17,66,258,264,",Recorder (4039)
33826,Image_2748.jpeg,"17,66,258,264,",Lute (3394)
33827,Image_5522.jpeg,"2093,727,2414,1475,",Recorder (4039)
33828,Image_5522.jpeg,"2093,727,2414,1475,",Lute (3394)
33829,Image_5522.jpeg,"2093,727,2414,1475,",Kit (3571)
33830,Image_5522.jpeg,"1395,800,2597,1430,",Recorder (4039)
33831,Image_5522.jpeg,"1395,800,2597,1430,",Lute (3394)
33832,Image_5522.jpeg,"1395,800,2597,1430,",Kit (3571)
33833,Image_5522.jpeg,"1999,650,2605,938,",Recorder (4039)
33834,Image_5522.jpeg,"1999,650,2605,938,",Lute (3394)
33835,Image_5522.jpeg,"1999,650,2605,938,",Kit (3571)
33836,Image_4850.jpeg,"255,71,341,118,",End-blown flute (3940)
33837,Image_4850.jpeg,"255,71,341,118,",Pipa  (3413)
33838,Image_4850.jpeg,"255,71,341,118,",Harp (3285)
33839,Image_4850.jpeg,"255,71,341,118,",Di (3919)
33840,Image_4850.jpeg,"255,71,341,118,",Percussion instruments (2370)
33841,Image_4850.jpeg,"255,71,341,118,",Qin (3684)
33842,Image_4850.jpeg,"255,71,341,118,",Sheng  (4157)
33843,Image_4850.jpeg,"328,73,417,122,",End-blown flute (3940)
33844,Image_4850.jpeg,"328,73,417,122,",Pipa  (3413)
33845,Image_4850.jpeg,"328,73,417,122,",Harp (3285)
33846,Image_4850.jpeg,"328,73,417,122,",Di (3919)
33847,Image_4850.jpeg,"328,73,417,122,",Percussion instruments (2370)
33848,Image_4850.jpeg,"328,73,417,122,",Qin (3684)
33849,Image_4850.jpeg,"328,73,417,122,",Sheng  (4157)
33850,Image_4850.jpeg,"394,129,454,233,",End-blown flute (3940)
33851,Image_4850.jpeg,"394,129,454,233,",Pipa  (3413)
33852,Image_4850.jpeg,"394,129,454,233,",Harp (3285)
33853,Image_4850.jpeg,"394,129,454,233,",Di (3919)
33854,Image_4850.jpeg,"394,129,454,233,",Percussion instruments (2370)
33855,Image_4850.jpeg,"394,129,454,233,",Qin (3684)
33856,Image_4850.jpeg,"394,129,454,233,",Sheng  (4157)
33857,Image_4850.jpeg,"149,143,207,166,",End-blown flute (3940)
33858,Image_4850.jpeg,"149,143,207,166,",Pipa  (3413)
33859,Image_4850.jpeg,"149,143,207,166,",Harp (3285)
33860,Image_4850.jpeg,"149,143,207,166,",Di (3919)
33861,Image_4850.jpeg,"149,143,207,166,",Percussion instruments (2370)
33862,Image_4850.jpeg,"149,143,207,166,",Qin (3684)
33863,Image_4850.jpeg,"149,143,207,166,",Sheng  (4157)
33864,Image_4850.jpeg,"429,101,475,143,",End-blown flute (3940)
33865,Image_4850.jpeg,"429,101,475,143,",Pipa  (3413)
33866,Image_4850.jpeg,"429,101,475,143,",Harp (3285)
33867,Image_4850.jpeg,"429,101,475,143,",Di (3919)
33868,Image_4850.jpeg,"429,101,475,143,",Percussion instruments (2370)
33869,Image_4850.jpeg,"429,101,475,143,",Qin (3684)
